prodotto_id,rank,anno,mese,mese_nome,periodo,kg_totali_storici,quota_globale_pct,storico_mese_kg,predizione_kg,adjustment_stagionale,variazione_pct,ricavo_lordo_stimato,ricavo_netto_stimato,metodo_globale
40000,1,2025,1,Gen,2025-01,483322.0,9.897987534069152,12.472833333333334,11.41006852911883,0.9290328187005764,-8.520636617297628,5.250031531803143,4.0000240242309655,SARIMA
40000,1,2025,2,Feb,2025-02,483322.0,9.897987534069152,15.006833333333335,12.890265161295927,1.1177765547605945,-14.104029311340883,5.9311036018232794,4.518936077579641,SARIMA
40000,1,2025,3,Mar,2025-03,483322.0,9.897987534069152,15.498,11.692471688305638,1.1543608608753584,-24.554963941762566,5.379971635723453,4.0990260081702505,SARIMA
40000,1,2025,4,Apr,2025-04,483322.0,9.897987534069152,12.9535,8.116932613318092,0.9648350375112243,-37.33791937840667,3.734784944778263,2.845550434116772,SARIMA
40000,1,2025,5,Mag,2025-05,483322.0,9.897987534069152,15.016166666666667,12.152451669044222,1.1184717434753642,-19.070879147734853,5.591618866124642,4.260281040856871,SARIMA
40000,1,2025,6,Giu,2025-06,483322.0,9.897987534069152,11.279333333333334,10.931359590136955,0.8401355617993802,-3.0850559418084345,5.029766682578353,3.832203186726365,SARIMA
40000,1,2025,7,Lug,2025-07,483322.0,9.897987534069152,13.811,15.397472968433403,1.0287055006807055,11.487024606714957,7.08472682596629,5.397887105498126,SARIMA
40000,1,2025,8,Ago,2025-08,483322.0,9.897987534069152,11.982833333333334,10.590509747680219,0.8925354111751587,-11.619318627924235,4.872933932981696,3.7127115679860543,SARIMA
40000,1,2025,9,Set,2025-09,483322.0,9.897987534069152,14.477166666666665,10.805708494153171,1.0783245951974045,-25.360336432175924,4.971951761113422,3.788153722753084,SARIMA
40000,1,2025,10,Ott,2025-10,483322.0,9.897987534069152,14.308,12.31323585175583,1.0657242997422007,-13.941600141488475,5.66559931829256,4.316647099651474,SARIMA
40000,1,2025,11,Nov,2025-11,483322.0,9.897987534069152,13.4435,11.876241757539109,1.0013324450366423,-11.658111670776893,5.464528416045602,4.163450221749031,SARIMA
40000,1,2025,12,Dic,2025-12,483322.0,9.897987534069152,10.858166666666666,8.1860794913697,0.8087651710453899,-24.609008659813348,3.7666009929615183,2.8697912327325854,SARIMA
40052,2,2025,1,Gen,2025-01,474247.5,9.712150167100733,14.22798,13.01566552621822,1.0800421299005267,-8.520636617297617,0.0,0.0,SARIMA
40052,2,2025,2,Feb,2025-02,474247.5,9.712150167100733,13.2756,11.403205484743632,1.0077472205968403,-14.10402931134087,0.0,0.0,SARIMA
40052,2,2025,3,Mar,2025-03,474247.5,9.712150167100733,15.511140000000001,11.702385166043692,1.177446459918081,-24.55496394176255,0.0,0.0,SARIMA
